indicator_id,region_id,date,value
ZSFH,99987,2010-12-31,290764.0
ZSFH,99987,2010-11-30,292035.0
ZSFH,99987,2010-10-31,292939.0
ZSFH,99987,2010-09-30,294337.0
ZSFH,99987,2010-08-31,296268.0
ZSFH,99987,2010-07-31,297764.0
ZSFH,99987,2010-06-30,298121.0
ZSFH,99987,2010-05-31,297994.0
ZSFH,99987,2010-04-30,298683.0
ZSFH,99987,2010-03-31,299773.0
ZSFH,99987,2010-02-28,301324.0
ZSFH,99987,2010-01-31,302553.0
ZSFH,99987,2009-12-31,303381.0
ZSFH,99987,2009-11-30,304538.0
ZSFH,99987,2009-10-31,305487.0
ZSFH,99987,2009-09-30,304232.0
ZSFH,99987,2009-08-31,303516.0
ZSFH,99987,2009-07-31,304064.0
ZSFH,99987,2009-06-30,307676.0
ZSFH,99987,2009-05-31,310294.0
ZSFH,99987,2009-04-30,311731.0
ZSFH,99987,2009-03-31,313888.0
ZSFH,99987,2009-02-28,315731.0
ZSFH,99987,2009-01-31,318390.0
ZSFH,99987,2008-12-31,320684.0
ZSFH,99987,2008-11-30,323002.0
ZSFH,99987,2008-10-31,324565.0
ZSFH,99987,2008-09-30,326767.0
ZSFH,99987,2008-08-31,330267.0
ZSFH,99987,2008-07-31,334031.0
ZSFH,99987,2008-06-30,335564.0
ZSFH,99987,2008-05-31,339825.0
ZSFH,99987,2008-04-30,345106.0
ZSFH,99987,2008-03-31,349401.0
ZSFH,99987,2008-02-29,351956.0
ZSFH,99987,2008-01-31,353164.0
ZSFH,99987,2007-12-31,354513.0
ZSFH,99987,2007-11-30,355298.0
ZSFH,99987,2007-10-31,354912.0
ZSFH,99987,2007-09-30,355703.0
ZSFH,99987,2007-08-31,352390.0
ZSFH,99987,2007-07-31,348515.0
ZSFH,99987,2007-06-30,344201.0
ZSFH,99987,2007-05-31,338077.0
ZSFH,99987,2007-04-30,330230.0
ZSFH,99987,2007-03-31,322695.0
ZSFH,99987,2007-02-28,317479.0
ZSFH,99987,2007-01-31,313407.0
ZSFH,99987,2006-12-31,307758.0
ZSFH,99987,2006-11-30,301019.0
ZSFH,99987,2006-10-31,296497.0
ZSFH,99987,2006-09-30,293527.0
ZSFH,99987,2006-08-31,292011.0
ZSFH,99987,2006-07-31,289745.0
ZSFH,99987,2006-06-30,286374.0
ZSFH,99987,2006-05-31,283947.0
ZSFH,99987,2006-04-30,282160.0
ZSFH,99987,2006-03-31,280029.0
ZSFH,99987,2006-02-28,276775.0
ZSFH,99987,2006-01-31,272742.0
ZSFH,99987,2005-12-31,269400.0
ZSFH,99987,2005-11-30,266681.0
ZSFH,99987,2005-10-31,262708.0
ZSFH,99987,2005-09-30,257001.0
ZSFH,99987,2005-08-31,251181.0
ZSFH,99987,2005-07-31,245665.0
ZSFH,99987,2005-06-30,243662.0
ZSFH,99987,2005-05-31,240971.0
ZSFH,99986,2020-10-31,172381.0
ZSFH,99986,2020-09-30,171988.0
ZSFH,99986,2020-08-31,171488.0
ZSFH,99986,2020-07-31,169913.0
ZSFH,99986,2020-06-30,179699.0
ZSFH,99986,2020-05-31,181522.0
ZSFH,99986,2020-04-30,170390.0
ZSFH,99986,2020-03-31,170968.0
ZSFH,99986,2020-02-29,171118.0
ZSFH,99986,2020-01-31,170956.0
ZSFH,99986,2019-12-31,171076.0
ZSFH,99986,2019-11-30,171379.0
ZSFH,99986,2019-10-31,171553.0
ZSFH,99986,2019-09-30,170971.0
ZSFH,99986,2019-08-31,170150.0
ZSFH,99986,2019-07-31,167944.0
ZSFH,99986,2019-06-30,166220.0
ZSFH,99986,2019-05-31,164301.0
ZSFH,99986,2019-04-30,163958.0
ZSFH,99986,2019-03-31,163134.0
ZSFH,99986,2019-02-28,162830.0
ZSFH,99986,2019-01-31,162738.0
ZSFH,99986,2018-12-31,162267.0
ZSFH,99986,2018-11-30,161032.0
ZSFH,99986,2018-10-31,159355.0
ZSFH,99986,2018-09-30,158110.0
ZSFH,99986,2018-08-31,157038.0
ZSFH,99986,2018-07-31,155921.0
ZSFH,99986,2018-06-30,155025.0
ZSFH,99986,2018-05-31,154753.0
ZSFH,99986,2018-04-30,154228.0
ZSFH,99986,2018-03-31,153763.0
ZSFH,99986,2018-02-28,152773.0
ZSFH,99986,2018-01-31,151501.0
ZSFH,99986,2017-12-31,149498.0
ZSFH,99986,2017-11-30,147631.0
ZSFH,99986,2017-10-31,146046.0
ZSFH,99986,2017-09-30,144954.0
ZSFH,99986,2017-08-31,143772.0
ZSFH,99986,2017-07-31,142604.0
ZSFH,99986,2017-06-30,141202.0
ZSFH,99986,2017-05-31,139696.0
ZSFH,99986,2017-04-30,138324.0
ZSFH,99986,2017-03-31,136824.0
ZSFH,99986,2017-02-28,135142.0
ZSFH,99986,2017-01-31,133320.0
ZSFH,99986,2016-12-31,131948.0
ZSFH,99986,2016-11-30,130826.0
ZSFH,99986,2016-10-31,129945.0
ZSFH,99986,2016-09-30,128783.0
ZSFH,99986,2016-08-31,127583.0
ZSFH,99986,2016-07-31,126273.0
ZSFH,99986,2016-06-30,124997.0
ZSFH,99986,2016-05-31,123875.0
ZSFH,99986,2016-04-30,122793.0
ZSFH,99986,2016-03-31,121710.0
ZSFH,99986,2016-02-29,120560.0
ZSFH,99986,2016-01-31,119598.0
ZSFH,99986,2015-12-31,118428.0
ZSFH,99986,2015-11-30,117071.0
ZSFH,99986,2015-10-31,115694.0
ZSFH,99986,2015-09-30,114361.0
ZSFH,99986,2015-08-31,113318.0
ZSFH,99986,2015-07-31,111997.0
ZSFH,99986,2015-06-30,110716.0
ZSFH,99986,2015-05-31,109197.0
ZSFH,99986,2015-04-30,107970.0
ZSFH,99986,2015-03-31,106893.0
ZSFH,99986,2015-02-28,106600.0
ZSFH,99986,2015-01-31,106136.0
ZSFH,99986,2014-12-31,105649.0
ZSFH,99986,2014-11-30,104686.0
ZSFH,99986,2014-10-31,103592.0
ZSFH,99986,2014-09-30,102797.0
ZSFH,99986,2014-08-31,101648.0
ZSFH,99986,2014-07-31,101106.0
ZSFH,99986,2014-06-30,100782.0
ZSFH,99986,2014-05-31,100867.0
ZSFH,99986,2014-04-30,100596.0
ZSFH,99986,2014-03-31,100449.0
ZSFH,99986,2014-02-28,99714.0
ZSFH,99986,2014-01-31,99043.0
ZSFH,99986,2013-12-31,97980.0
ZSFH,99986,2013-11-30,97360.0
ZSFH,99986,2013-10-31,96920.0
ZSFH,99986,2013-09-30,96523.0
ZSFH,99986,2013-08-31,96303.0
ZSFH,99986,2013-07-31,95633.0
ZSFH,99986,2013-06-30,94798.0
ZSFH,99986,2013-05-31,93502.0
ZSFH,99986,2013-04-30,92422.0
ZSFH,99986,2013-03-31,91444.0
ZSFH,99986,2013-02-28,90800.0
ZSFH,99986,2013-01-31,90044.0
ZSFH,99986,2012-12-31,89427.0
ZSFH,99986,2012-11-30,88849.0
ZSFH,99986,2012-10-31,88432.0
ZSFH,99986,2012-09-30,87622.0
ZSFH,99986,2012-08-31,87111.0
ZSFH,99986,2012-07-31,86903.0
ZSFH,99986,2012-06-30,87034.0
ZSFH,99986,2012-05-31,87096.0
ZSFH,99986,2012-04-30,86911.0
ZSFH,99986,2012-03-31,85934.0
ZSFH,99986,2012-02-29,84667.0
ZSFH,99986,2012-01-31,83427.0
ZSFH,99986,2011-12-31,83084.0
ZSFH,99986,2011-11-30,82936.0
ZSFH,99986,2011-10-31,82769.0
ZSFH,99986,2011-09-30,82870.0
ZSFH,99986,2011-08-31,82513.0
ZSFH,99986,2011-07-31,82513.0
ZSFH,99986,2011-06-30,82149.0
ZSFH,99986,2011-05-31,82379.0
ZSFH,99986,2011-04-30,82561.0
ZSFH,99986,2011-03-31,83311.0
ZSFH,99986,2011-02-28,84094.0
ZSFH,99986,2011-01-31,85526.0
ZSFH,99986,2010-12-31,85998.0
ZSFH,99986,2010-11-30,86797.0
ZSFH,99986,2010-10-31,87090.0
ZSFH,99986,2010-09-30,87694.0
ZSFH,99986,2010-08-31,88374.0
ZSFH,99986,2010-07-31,88357.0
ZSFH,99986,2010-06-30,88410.0
ZSFH,99986,2010-05-31,87773.0
ZSFH,99986,2010-04-30,87499.0
ZSFH,99986,2010-03-31,87574.0
ZSFH,99986,2010-02-28,88782.0
ZSFH,99986,2010-01-31,90359.0
ZSFH,99986,2009-12-31,91784.0
ZSFH,99986,2009-11-30,92175.0
ZSFH,99986,2009-10-31,92356.0
ZSFH,99986,2009-09-30,92778.0
ZSFH,99986,2009-08-31,93247.0
ZSFH,99986,2009-07-31,93926.0
ZSFH,99986,2009-06-30,94548.0
ZSFH,99986,2009-05-31,95309.0
ZSFH,99986,2009-04-30,95727.0
ZSFH,99986,2009-03-31,95600.0
ZSFH,99986,2009-02-28,94503.0
ZSFH,99986,2009-01-31,92694.0
ZSFH,99986,2008-12-31,91165.0
ZSFH,99986,2008-11-30,90459.0
ZSFH,99986,2008-10-31,90480.0
ZSFH,99985,2020-10-31,157487.0
ZSFH,99985,2020-09-30,156834.0
ZSFH,99985,2020-08-31,156543.0
ZSFH,99985,2020-07-31,153815.0
ZSFH,99985,2020-06-30,162860.0
ZSFH,99985,2020-05-31,164614.0
ZSFH,99985,2020-04-30,161170.0
ZSFH,99985,2020-03-31,161415.0
ZSFH,99985,2020-02-29,160657.0
ZSFH,99985,2020-01-31,160016.0
ZSFH,99985,2019-12-31,159604.0
ZSFH,99985,2019-11-30,159895.0
ZSFH,99985,2019-10-31,159869.0
ZSFH,99985,2019-09-30,159400.0
ZSFH,99985,2019-08-31,158614.0
ZSFH,99985,2019-07-31,157974.0
ZSFH,99985,2019-06-30,157481.0
ZSFH,99985,2019-05-31,156945.0
ZSFH,99985,2019-04-30,156368.0
ZSFH,99985,2019-03-31,155143.0
ZSFH,99985,2019-02-28,155159.0
ZSFH,99985,2019-01-31,155099.0
ZSFH,99985,2018-12-31,155365.0
ZSFH,99985,2018-11-30,154692.0
ZSFH,99985,2018-10-31,154286.0
ZSFH,99985,2018-09-30,154456.0
ZSFH,99985,2018-08-31,155052.0
ZSFH,99985,2018-07-31,155205.0
ZSFH,99985,2018-06-30,155400.0
ZSFH,99985,2018-05-31,154919.0
ZSFH,99985,2018-04-30,154367.0
ZSFH,99985,2018-03-31,154485.0
ZSFH,99985,2018-02-28,154691.0
ZSFH,99985,2018-01-31,154508.0
ZSFH,99985,2017-12-31,153105.0
ZSFH,99985,2017-11-30,151438.0
ZSFH,99985,2017-10-31,149870.0
ZSFH,99985,2017-09-30,148127.0
ZSFH,99985,2017-08-31,146543.0
ZSFH,99985,2017-07-31,145640.0
ZSFH,99985,2017-06-30,144644.0
ZSFH,99985,2017-05-31,143779.0
ZSFH,99985,2017-04-30,142266.0
ZSFH,99985,2017-03-31,140779.0
ZSFH,99985,2017-02-28,139128.0
ZSFH,99985,2017-01-31,137813.0
ZSFH,99985,2016-12-31,136762.0
ZSFH,99985,2016-11-30,135873.0
ZSFH,99985,2016-10-31,135011.0
ZSFH,99985,2016-09-30,134214.0
ZSFH,99985,2016-08-31,132835.0
ZSFH,99985,2016-07-31,130956.0
ZSFH,99985,2016-06-30,129091.0
ZSFH,99985,2016-05-31,127441.0
ZSFH,99985,2016-04-30,126622.0
ZSFH,99985,2016-03-31,125662.0
ZSFH,99985,2016-02-29,123973.0
ZSFH,99985,2016-01-31,122175.0
ZSFH,99985,2015-12-31,119913.0
ZSFH,99985,2015-11-30,118879.0
ZSFH,99985,2015-10-31,117724.0
ZSFH,99985,2015-09-30,116839.0
ZSFH,99985,2015-08-31,116007.0
ZSFH,99985,2015-07-31,114962.0
ZSFH,99985,2015-06-30,114279.0
ZSFH,99985,2015-05-31,113674.0
ZSFH,99985,2015-04-30,112679.0
ZSFH,99985,2015-03-31,111498.0
ZSFH,99985,2015-02-28,111224.0
ZSFH,99985,2015-01-31,111365.0
ZSFH,99985,2014-12-31,112265.0
ZSFH,99985,2014-11-30,111664.0
ZSFH,99985,2014-10-31,110833.0
ZSFH,99985,2014-09-30,109726.0
ZSFH,99985,2014-08-31,109103.0
ZSFH,99985,2014-07-31,108972.0
ZSFH,99985,2014-06-30,108718.0
ZSFH,99985,2014-05-31,108277.0
ZSFH,99985,2014-04-30,107574.0
ZSFH,99985,2014-03-31,106948.0
ZSFH,99985,2014-02-28,106173.0
ZSFH,99985,2014-01-31,105633.0
ZSFH,99985,2013-12-31,105218.0
ZSFH,99985,2013-11-30,105078.0
ZSFH,99985,2013-10-31,105124.0
ZSFH,99985,2013-09-30,104848.0
ZSFH,99985,2013-08-31,104457.0
ZSFH,99985,2013-07-31,104025.0
ZSFH,99985,2013-06-30,103077.0
ZSFH,99985,2013-05-31,102200.0
ZSFH,99985,2013-04-30,101530.0
ZSFH,99985,2013-03-31,101199.0
ZSFH,99985,2013-02-28,101099.0
ZSFH,99985,2013-01-31,100679.0
ZSFH,99985,2012-12-31,99921.0
ZSFH,99985,2012-11-30,99006.0
ZSFH,99985,2012-10-31,98092.0
ZSFH,99985,2012-09-30,97525.0
ZSFH,99985,2012-08-31,97065.0
ZSFH,99985,2012-07-31,96508.0
ZSFH,99985,2012-06-30,96345.0
ZSFH,99985,2012-05-31,95961.0
ZSFH,99985,2012-04-30,95629.0
ZSFH,99985,2012-03-31,95564.0
ZSFH,99985,2012-02-29,95504.0
ZSFH,99985,2012-01-31,95136.0
ZSFH,99985,2011-12-31,94886.0
ZSFH,99985,2011-11-30,94622.0
ZSFH,99985,2011-10-31,94512.0
ZSFH,99985,2011-09-30,94424.0
ZSFH,99985,2011-08-31,94371.0
ZSFH,99985,2011-07-31,94551.0
ZSFH,99985,2011-06-30,94162.0
ZSFH,99985,2011-05-31,94021.0
ZSFH,99985,2011-04-30,94346.0
ZSFH,99985,2011-03-31,94574.0
ZSFH,99985,2011-02-28,94829.0
ZSFH,99985,2011-01-31,94969.0
ZSFH,99985,2010-12-31,94637.0
ZSFH,99985,2010-11-30,95027.0
ZSFH,99985,2010-10-31,95469.0
ZSFH,99985,2010-09-30,96060.0
ZSFH,99985,2010-08-31,96316.0
ZSFH,99985,2010-07-31,96377.0
ZSFH,99985,2010-06-30,97563.0
ZSFH,99985,2010-05-31,98869.0
ZSFH,99985,2010-04-30,99536.0
ZSFH,99985,2010-03-31,99675.0
ZSFH,99985,2010-02-28,99104.0
ZSFH,99985,2010-01-31,99514.0
ZSFH,99985,2009-12-31,100109.0
ZSFH,99985,2009-11-30,100811.0
ZSFH,99985,2009-10-31,101291.0
ZSFH,99985,2009-09-30,102243.0
ZSFH,99985,2009-08-31,103042.0
ZSFH,99985,2009-07-31,104115.0
ZSFH,99985,2009-06-30,104345.0
ZSFH,99985,2009-05-31,104879.0
ZSFH,99985,2009-04-30,105401.0
ZSFH,99985,2009-03-31,105920.0
ZSFH,99985,2009-02-28,106731.0
ZSFH,99985,2009-01-31,107083.0
ZSFH,99985,2008-12-31,108271.0
ZSFH,99985,2008-11-30,108902.0
ZSFH,99985,2008-10-31,109538.0
ZSFH,99985,2008-09-30,109719.0
ZSFH,99985,2008-08-31,110240.0
ZSFH,99985,2008-07-31,110632.0
ZSFH,99985,2008-06-30,111027.0
ZSFH,99985,2008-05-31,110845.0
ZSFH,99985,2008-04-30,111081.0
ZSFH,99985,2008-03-31,111615.0
ZSFH,99985,2008-02-29,112531.0
ZSFH,99985,2008-01-31,112778.0
ZSFH,99985,2007-12-31,112259.0
ZSFH,99985,2007-11-30,111801.0
ZSFH,99985,2007-10-31,111524.0
ZSFH,99985,2007-09-30,110559.0
ZSFH,99985,2007-08-31,109590.0
ZSFH,99985,2007-07-31,108217.0
ZSFH,99985,2007-06-30,107606.0
ZSFH,99985,2007-05-31,106843.0
ZSFH,99985,2007-04-30,106106.0
ZSFH,99985,2007-03-31,104868.0
ZSFH,99985,2007-02-28,103759.0
ZSFH,99985,2007-01-31,103135.0
ZSFH,99985,2006-12-31,102775.0
ZSFH,99985,2006-11-30,102396.0
ZSFH,99985,2006-10-31,101671.0
ZSFH,99985,2006-09-30,101738.0
ZSFH,99985,2006-08-31,101614.0
ZSFH,99985,2006-07-31,101203.0
ZSFH,99985,2006-06-30,100141.0
ZSFH,99985,2006-05-31,99272.0
ZSFH,99985,2006-04-30,98788.0
ZSFH,99985,2006-03-31,98327.0
ZSFH,99985,2006-02-28,97303.0
ZSFH,99985,2006-01-31,96165.0
ZSFH,99985,2005-12-31,94894.0
ZSFH,99985,2005-11-30,93601.0
ZSFH,99985,2005-10-31,92359.0
ZSFH,99985,2005-09-30,90802.0
ZSFH,99985,2005-08-31,89206.0
ZSFH,99985,2005-07-31,87831.0
ZSFH,99985,2005-06-30,86487.0
ZSFH,99985,2005-05-31,85031.0
ZSFH,99985,2005-04-30,84050.0
ZSFH,99985,2005-03-31,82962.0
ZSFH,99984,2020-10-31,342979.0
ZSFH,99984,2020-09-30,336267.0
ZSFH,99984,2020-08-31,332356.0
ZSFH,99984,2020-07-31,325767.0
ZSFH,99984,2020-06-30,329533.0
ZSFH,99984,2020-05-31,330482.0
ZSFH,99984,2020-04-30,318120.0
ZSFH,99984,2020-03-31,315990.0
ZSFH,99984,2020-02-29,314866.0
ZSFH,99984,2020-01-31,313943.0
ZSFH,99984,2019-12-31,313069.0
ZSFH,99984,2019-11-30,312612.0
ZSFH,99984,2019-10-31,312374.0
ZSFH,99984,2019-09-30,311835.0
ZSFH,99984,2019-08-31,310643.0
ZSFH,99984,2019-07-31,309291.0
ZSFH,99984,2019-06-30,309219.0
ZSFH,99984,2019-05-31,309953.0
ZSFH,99984,2019-04-30,310846.0
ZSFH,99984,2019-03-31,309954.0
ZSFH,99984,2019-02-28,307973.0
ZSFH,99984,2019-01-31,305082.0
ZSFH,99984,2018-12-31,303078.0
ZSFH,99984,2018-11-30,300667.0
ZSFH,99984,2018-10-31,297824.0
ZSFH,99984,2018-09-30,295653.0
ZSFH,99984,2018-08-31,294104.0
ZSFH,99984,2018-07-31,293552.0
ZSFH,99984,2018-06-30,292112.0
ZSFH,99984,2018-05-31,290411.0
ZSFH,99984,2018-04-30,287573.0
ZSFH,99984,2018-03-31,284548.0
ZSFH,99984,2018-02-28,280719.0
ZSFH,99984,2018-01-31,278368.0
ZSFH,99984,2017-12-31,275201.0
ZSFH,99984,2017-11-30,272678.0
ZSFH,99984,2017-10-31,270703.0
ZSFH,99984,2017-09-30,268448.0
ZSFH,99984,2017-08-31,266841.0
ZSFH,99984,2017-07-31,263610.0
ZSFH,99984,2017-06-30,260622.0
ZSFH,99984,2017-05-31,256836.0
ZSFH,99984,2017-04-30,254287.0
ZSFH,99984,2017-03-31,253231.0
ZSFH,99984,2017-02-28,254079.0
ZSFH,99984,2017-01-31,254262.0
ZSFH,99984,2016-12-31,253649.0
ZSFH,99984,2016-11-30,251708.0
ZSFH,99984,2016-10-31,249990.0
ZSFH,99984,2016-09-30,248515.0
ZSFH,99984,2016-08-31,246436.0
ZSFH,99984,2016-07-31,243928.0
ZSFH,99984,2016-06-30,241895.0
ZSFH,99984,2016-05-31,240493.0
ZSFH,99984,2016-04-30,239717.0
ZSFH,99984,2016-03-31,237808.0
ZSFH,99984,2016-02-29,235113.0
ZSFH,99984,2016-01-31,233294.0
ZSFH,99984,2015-12-31,232326.0
ZSFH,99984,2015-11-30,232001.0
ZSFH,99984,2015-10-31,230222.0
ZSFH,99984,2015-09-30,227984.0
ZSFH,99984,2015-08-31,226208.0
ZSFH,99984,2015-07-31,224742.0
ZSFH,99984,2015-06-30,222623.0
ZSFH,99984,2015-05-31,220098.0
ZSFH,99984,2015-04-30,217386.0
ZSFH,99984,2015-03-31,216079.0
ZSFH,99984,2015-02-28,214377.0
ZSFH,99984,2015-01-31,210546.0
ZSFH,99984,2014-12-31,206024.0
ZSFH,99984,2014-11-30,201831.0
ZSFH,99984,2014-10-31,200049.0
ZSFH,99984,2014-09-30,198789.0
ZSFH,99984,2014-08-31,198016.0
ZSFH,99984,2014-07-31,198695.0
ZSFH,99984,2014-06-30,200187.0
ZSFH,99984,2014-05-31,201350.0
ZSFH,99984,2014-04-30,201172.0
ZSFH,99984,2014-03-31,199534.0
ZSFH,99984,2014-02-28,198448.0
ZSFH,99984,2014-01-31,198567.0
ZSFH,99984,2013-12-31,199529.0
ZSFH,99984,2013-11-30,200599.0
ZSFH,99984,2013-10-31,200217.0
ZSFH,99984,2013-09-30,199301.0
ZSFH,99984,2013-08-31,197783.0
ZSFH,99984,2013-07-31,196029.0
ZSFH,99984,2013-06-30,194114.0
ZSFH,99984,2013-05-31,192560.0
ZSFH,99984,2013-04-30,190984.0
ZSFH,99984,2013-03-31,189999.0
ZSFH,99984,2013-02-28,189007.0
ZSFH,99984,2013-01-31,188535.0
ZSFH,99984,2012-12-31,187851.0
ZSFH,99984,2012-11-30,186761.0
ZSFH,99984,2012-10-31,185552.0
ZSFH,99984,2012-09-30,184599.0
ZSFH,99984,2012-08-31,183624.0
ZSFH,99984,2012-07-31,182564.0
ZSFH,99984,2012-06-30,181624.0
ZSFH,99984,2012-05-31,181021.0
ZSFH,99984,2012-04-30,180933.0
ZSFH,99984,2012-03-31,180917.0
ZSFH,99984,2012-02-29,180483.0
ZSFH,99984,2012-01-31,179965.0
ZSFH,99984,2011-12-31,179179.0
ZSFH,99984,2011-11-30,178851.0
ZSFH,99984,2011-10-31,179160.0
ZSFH,99984,2011-09-30,179921.0
ZSFH,99984,2011-08-31,180845.0
ZSFH,99984,2011-07-31,180996.0
ZSFH,99984,2011-06-30,180608.0
ZSFH,99984,2011-05-31,179988.0
ZSFH,99984,2011-04-30,179555.0
ZSFH,99984,2011-03-31,179273.0
ZSFH,99984,2011-02-28,179378.0
ZSFH,99984,2011-01-31,179612.0
ZSFH,99984,2010-12-31,179926.0
ZSFH,99984,2010-11-30,180224.0
ZSFH,99984,2010-10-31,180203.0
ZSFH,99984,2010-09-30,179842.0
ZSFH,99984,2010-08-31,179101.0
ZSFH,99984,2010-07-31,177957.0
ZSFH,99984,2010-06-30,177308.0
ZSFH,99984,2010-05-31,176829.0
ZSFH,99984,2010-04-30,177577.0
ZSFH,99984,2010-03-31,177908.0
ZSFH,99984,2010-02-28,177953.0
ZSFH,99984,2010-01-31,177625.0
ZSFH,99984,2009-12-31,178056.0
ZSFH,99984,2009-11-30,178435.0
ZSFH,99984,2009-10-31,178913.0
ZSFH,99984,2009-09-30,178911.0
ZSFH,99984,2009-08-31,179537.0
ZSFH,99984,2009-07-31,180470.0
ZSFH,99984,2009-06-30,181969.0
ZSFH,99984,2009-05-31,183842.0
ZSFH,99984,2009-04-30,185189.0
ZSFH,99984,2009-03-31,186531.0
ZSFH,99984,2009-02-28,188459.0
ZSFH,99984,2009-01-31,190574.0
ZSFH,99984,2008-12-31,192089.0
ZSFH,99984,2008-11-30,193909.0
ZSFH,99984,2008-10-31,196029.0
ZSFH,99984,2008-09-30,199903.0
ZSFH,99984,2008-08-31,203744.0
ZSFH,99984,2008-07-31,209342.0
ZSFH,99984,2008-06-30,213532.0
ZSFH,99984,2008-05-31,216747.0
ZSFH,99984,2008-04-30,218241.0
ZSFH,99984,2008-03-31,219649.0
ZSFH,99984,2008-02-29,220396.0
ZSFH,99984,2008-01-31,220113.0
ZSFH,99984,2007-12-31,219519.0
ZSFH,99984,2007-11-30,218321.0
ZSFH,99984,2007-10-31,217102.0
ZSFH,99984,2007-09-30,213527.0
ZSFH,99984,2007-08-31,209376.0
ZSFH,99984,2007-07-31,203729.0
ZSFH,99984,2007-06-30,198275.0
ZSFH,99984,2007-05-31,192991.0
ZSFH,99984,2007-04-30,189966.0
ZSFH,99984,2007-03-31,189017.0
ZSFH,99984,2007-02-28,189298.0
ZSFH,99984,2007-01-31,188963.0
ZSFH,99984,2006-12-31,189856.0
ZSFH,99984,2006-11-30,189974.0
ZSFH,99984,2006-10-31,189804.0
ZSFH,99984,2006-09-30,189268.0
ZSFH,99984,2006-08-31,188224.0
ZSFH,99984,2006-07-31,186229.0
ZSFH,99984,2006-06-30,184037.0
ZSFH,99984,2006-05-31,183417.0
ZSFH,99984,2006-04-30,182796.0
ZSFH,99984,2006-03-31,180547.0
ZSFH,99984,2006-02-28,176685.0
ZSFH,99984,2006-01-31,173544.0
ZSFH,99984,2005-12-31,169747.0
ZSFH,99984,2005-11-30,166548.0
ZSFH,99984,2005-10-31,163344.0
ZSFH,99984,2005-09-30,160790.0
ZSFH,99984,2005-08-31,158550.0
ZSFH,99984,2005-07-31,157006.0
ZSFH,99984,2005-06-30,155536.0
ZSFH,99984,2005-05-31,153021.0
ZSFH,99984,2005-04-30,151293.0
ZSFH,99984,2005-03-31,149221.0
ZSFH,99983,2020-10-31,196795.0
ZSFH,99983,2020-09-30,195498.0
ZSFH,99983,2020-08-31,194615.0
ZSFH,99983,2020-07-31,192267.0
ZSFH,99983,2020-06-30,194461.0
ZSFH,99983,2020-05-31,198838.0
ZSFH,99983,2020-04-30,201590.0
ZSFH,99983,2020-03-31,202586.0
ZSFH,99983,2020-02-29,203091.0
ZSFH,99983,2020-01-31,203586.0
ZSFH,99983,2019-12-31,204798.0
ZSFH,99983,2019-11-30,205619.0
ZSFH,99983,2019-10-31,206519.0
ZSFH,99983,2019-09-30,206661.0
ZSFH,99983,2019-08-31,206956.0
ZSFH,99983,2019-07-31,207074.0
ZSFH,99983,2019-06-30,207645.0
ZSFH,99983,2019-05-31,207909.0
ZSFH,99983,2019-04-30,207608.0
ZSFH,99983,2019-03-31,207039.0
ZSFH,99983,2019-02-28,206717.0
ZSFH,99983,2019-01-31,206139.0
ZSFH,99983,2018-12-31,205214.0
ZSFH,99983,2018-11-30,204525.0
ZSFH,99983,2018-10-31,203526.0
ZSFH,99983,2018-09-30,203296.0
ZSFH,99983,2018-08-31,202700.0
ZSFH,99983,2018-07-31,202492.0
ZSFH,99983,2018-06-30,201289.0
ZSFH,99983,2018-05-31,199885.0
ZSFH,99983,2018-04-30,198420.0
ZSFH,99983,2018-03-31,197856.0
ZSFH,99983,2018-02-28,197295.0
ZSFH,99983,2018-01-31,196407.0
ZSFH,99983,2017-12-31,194055.0
ZSFH,99983,2017-11-30,191990.0
ZSFH,99983,2017-10-31,190296.0
ZSFH,99983,2017-09-30,188688.0
ZSFH,99983,2017-08-31,187079.0
ZSFH,99983,2017-07-31,185616.0
ZSFH,99983,2017-06-30,184886.0
ZSFH,99983,2017-05-31,183373.0
ZSFH,99983,2017-04-30,181679.0
ZSFH,99983,2017-03-31,178806.0
ZSFH,99983,2017-02-28,176861.0
ZSFH,99983,2017-01-31,175904.0
ZSFH,99983,2016-12-31,175609.0
ZSFH,99983,2016-11-30,175094.0
ZSFH,99983,2016-10-31,173841.0
ZSFH,99983,2016-09-30,172565.0
ZSFH,99983,2016-08-31,171003.0
ZSFH,99983,2016-07-31,168845.0
ZSFH,99983,2016-06-30,167087.0
ZSFH,99983,2016-05-31,166217.0
ZSFH,99983,2016-04-30,165767.0
ZSFH,99983,2016-03-31,166011.0
ZSFH,99983,2016-02-29,165199.0
ZSFH,99983,2016-01-31,164346.0
ZSFH,99983,2015-12-31,162828.0
ZSFH,99983,2015-11-30,160824.0
ZSFH,99983,2015-10-31,159114.0
ZSFH,99983,2015-09-30,157510.0
ZSFH,99983,2015-08-31,156951.0
ZSFH,99983,2015-07-31,156424.0
ZSFH,99983,2015-06-30,155617.0
ZSFH,99983,2015-05-31,154140.0
ZSFH,99983,2015-04-30,152453.0
ZSFH,99983,2015-03-31,150808.0
ZSFH,99983,2015-02-28,149814.0
ZSFH,99983,2015-01-31,148366.0
ZSFH,99983,2014-12-31,147577.0
ZSFH,99983,2014-11-30,147292.0
ZSFH,99983,2014-10-31,147015.0
ZSFH,99983,2014-09-30,146496.0
ZSFH,99983,2014-08-31,145365.0
ZSFH,99983,2014-07-31,145104.0
ZSFH,99983,2014-06-30,144961.0
